5460,7dOGSR13vk5532IuIgKO4T,Eve,Smile,Raison Detre,57,222245,False,0.54,0.802,2,-4.085,0,0.0473,0.000103,7.43e-06,0.179,0.553,152.018,4,anime;;;;;;;;;;;;;;;;;
48473,3LfuhQh0rsja1n2Ds1WSgk,Dance of Days;Fernanda Takai,A Valsa de Águas Vivas,Adeus Sofia,31,238654,False,0.227,0.978,7,-2.314,1,0.149,0.00147,0.00026,0.347,0.638,196.426,4,hardcore;;;;;;;;;;;;;;;;
3787,6Wvzj0D4DXvqpzLhE2LTIN,Curren$y;August Alsina;Lil Wayne,Rap Geek,Bottom of the Bottle,0,238359,False,0.736,0.537,6,-9.739,1,0.356,0.0151,0.0,0.212,0.831,85.079,4,alternative;;;;;;;;;;;;;;;
112400,6wfb4nI2Vih263JqC8WSoW,Anıl Emre Daldal,M.,M.,75,223750,False,0.575,0.366,1,-13.644,0,0.0281,0.568,0.957,0.129,0.444,100.004,4,turkish;;;;;;;;;;;;;;;;;
26648,02kWjlxPQ9g6gsZyLmKiOJ,Germaine Franco,Encanto (Originele Nederlandstalige Soundtrack),Het barsten begint,20,82746,False,0.198,0.483,1,-14.552,1,0.0506,0.831,0.927,0.0979,0.234,76.592,3,disney;;;;;;;;;;;;;;;;;
45281,10D7q4oM8jdbShEQnQqAil,William Luna,Como Si No Supiera,Un Amor Me Esta Matando,28,269626,False,0.558,0.818,7,-7.199,1,0.0442,0.306,0.000725,0.383,0.963,159.836,4,guitar;;;;;;;;;;;;;;;;;
30888,5YGUJZXgqyg1bjC8JHia5E,Louis The Child;Kasbo;EVAN GIIA,EDM Gaming Music Autumn/Winter 2022,Blow The Roof,0,184919,False,0.592,0.826,4,-4.506,1,0.0633,0.0938,0.0,0.149,0.357,105.017,4,edm;;;;;;;;;;;;;;;
109126,48vDCZIRmrFO33fH4QU4ij,The Prodigy,The Fat of the Land,Smack My Bitch Up,63,343386,True,0.604,0.995,10,-3.641,0,0.164,0.00306,0.626,0.109,0.262,136.216,4,techno;;;;;;;;;;;;;;;;;
10984,0LBIf9EFHuxmuNig4JHGZo,Timo Maas,Crossing Wires 002 - Compiled And Mixed By Timo Maas,Crossing Wires 002 - Continuous DJ Mix,11,4789026,False,0.697,0.632,1,-12.469,1,0.0451,0.00815,0.871,0.0998,0.151,121.055,4,breakbeat;;;;;;;;;;;;;;;;;
54355,2zCLgKp1b5pRiP1tfvukS6,Stumbleine,Ghosting,Aliceband,11,192000,False,0.478,0.421,7,-12.752,0,0.0357,0.00089,0.761,0.131,0.0732,142.517,4,idm;;;;;;;;;;;;;;;;;
2537,1EKNUMaRRxclLETULcps5s,The Shins,Christmas Eve At Home,Wonderful Christmastime,0,146520,False,0.634,0.689,11,-5.406,1,0.0307,0.0109,0.0,0.114,0.899,140.071,4,alt-rock;;;;;;;;;;;;;;;;;
104150,2f0Ft2XdvNSMSY5TUlZgEz,Pablo Alborán,Prometo,Saturno,77,253760,False,0.278,0.572,7,-8.295,1,0.0407,0.392,0.0,0.063,0.311,95.351,3,spanish;;;;;;;;;;;;;;;;;
56259,4tkk65MyQNzYOQKgVbLCZ3,Abdul Hannan;BAIG,Siyah,Siyah,56,171290,False,0.756,0.417,10,-6.776,1,0.0336,0.538,0.0255,0.0999,0.276,123.957,4,indie-pop;;;;;;;;;;;;;;;;
49311,0qs8BYRN4pOCyXX2S6in8c,Audiofreq,Beyond 150 EP,Fire Power,23,277200,False,0.574,0.992,1,-1.792,1,0.132,0.0151,6.83e-06,0.65,0.266,99.971,4,hardstyle;;;;;;;;;;;;;;;;;
109725,3xv8dKKfN1WjhGnsFhn9TC,Boris Brejcha,Vodka & Orange EP,Vodka & Orange,45,439680,False,0.803,0.732,5,-11.881,1,0.0699,0.00015,0.855,0.109,0.313,124.983,4,techno;;;;;;;;;;;;;;;;;
44155,34isqXjbTstbYwl2MfdzDq,Linkin Park,One More Light,Sorry for Now,55,203653,False,0.608,0.584,1,-6.652,1,0.0352,0.00995,0.0,0.203,0.251,94.956,4,grunge;;;;;;;;;;;;;;;;;
85118,6Es0DuLXDpFPkq6QDR5BvP,Last Child,Ketidakrelaanku,Ketidakrelaanku,48,252591,False,0.38,0.901,1,-4.443,1,0.0463,0.00957,0.0,0.476,0.601,159.945,4,punk-rock;;;;;;;;;;;;;;;;;
89319,40EiMT9vmuAz8vcOkj85D3,Sebastian Yatra;Myke Towers,Verano en Junio,Pareja Del Año,0,195333,False,0.715,0.61,4,-5.095,0,0.0522,0.175,0.0,0.0949,0.771,79.973,4,reggaeton;;;;;;;;;;;;;;;;
60313,7eFT01RXfGorMLvMpdJr8t,Spice,Different Category,Different Category,37,159399,False,0.803,0.61,10,-7.286,0,0.39,0.399,0.0,0.243,0.689,89.794,4,j-dance;;;;;;;;;;;;;;;;;
30941,5Ihn17ITiif3OcLPoYdQbv,Keanu Silva;Toby Romeo;SACHA,EDM Gaming Music Autumn/Winter 2022,Hopeless Heart,0,151903,False,0.727,0.835,5,-4.981,0,0.0419,0.179,1.06e-05,0.108,0.408,124.027,4,edm;;;;;;;;;;;;;;;
86764,3DfO1b2g7RSiizwFQfCg1A,The Peep Tempel,Tales,Carol,38,236480,True,0.426,0.807,0,-5.276,0,0.0405,0.013,4.74e-05,0.105,0.425,76.371,4,punk;;;;;;;;;;;;;;;;;
13302,1625ER4xx3r4P8kBcOCVPY,The Nightwriters,Frankie Knuckles Presents: His Greatest Hits from Trax Records,Let The Music Use You,38,477333,False,0.656,0.899,1,-5.095,1,0.0303,0.00201,0.0969,0.0991,0.544,124.451,4,chicago-house;;;;;;;;;;;;;;;;;
79010,07WYO7Aayv3woZrmGeXbwT,OneRepublic,Mirando las nubes,Good Life,3,255693,True,0.636,0.708,6,-7.057,1,0.0512,0.0818,0.0,0.117,0.662,94.987,4,piano;;;;;;;;;;;;;;;;;
81032,7eNSk0grNnO7MqjLZzs6MM,Mithoon;Arijit Singh;Neeti Mohan;Karan Malhotra,Shamshera,Fitoor,74,308459,False,0.516,0.481,0,-9.234,1,0.0433,0.819,2.87e-06,0.0893,0.212,138.997,4,pop;;;;;;;;;;;;;;
67854,1IavuiWnbbts36JWozObGE,Ozuna;TINI,Un Reel,Un Reel,62,203840,False,0.715,0.744,9,-4.963,1,0.0487,0.233,0.000159,0.122,0.746,163.005,4,latin;;;;;;;;;;;;;;;;
38364,0ujFmyKkSXQnlVMBz4plMM,The White Stripes,The White Stripes,St. James Infirmary Blues,50,144266,False,0.585,0.857,5,-4.409,0,0.0393,0.58,0.601,0.215,0.624,118.861,4,garage;;;;;;;;;;;;;;;;;
33344,7FASTpnu9gXtBb5T3vkJer,For Revenge;Wira Nagara,Perayaan Patah Hati - Babak 1,Perayaan Patah Hati,42,294000,False,0.517,0.742,4,-6.067,0,0.0725,0.0995,0.0125,0.0947,0.0637,121.206,4,emo;;;;;;;;;;;;;;;;
92941,6edZ0TuyxgifbQPLy3t2Cr,John Wildcat;Raggarbritta,Bilburen Gangster,Jag Är En Ligist,23,138346,False,0.707,0.751,7,-6.025,1,0.0316,0.479,4.01e-05,0.0933,0.966,119.946,4,rockabilly;;;;;;;;;;;;;;;;
15087,3VOgOT6SNjrRjhjuisphY7,untrusted;pretence;"11:11 Music Group,""eyes blue or brown, can't remember"",""eyes blue or brown, can't remember"",66,180833,False,0.751,0.354,10,-14.518,1,0.446,0.885,0.179,0.206,0.781,143.87,4,chill";;;;;;;;;;;;;;;
"78716,71META1mk0BWEIZclptNKJ,Almklausi,""Saufen morgens, mittags, abends - Die Party"",Schwarze Natascha - Party Version,25,198589,False,0.644,0.987,9,-0.96,1,0.261,0.227,0.0,0.3,0.836,130.027,4,party";;;;;;;;;;;;;;;;;
27608,3lzW5KlT6ONyK4XBe1nAo8,Makoto;Mark Force;Archaik,Maybe We'll Make It,Maybe We'll Make It,17,274594,False,0.494,0.977,11,-4.139,0,0.109,0.000638,0.152,0.0524,0.407,174.064,4,drum-and-bass;;;;;;;;;;;;;;;
64316,2TVi8GP6IO1aabPL0Nv9zo,Nat King Cole,Rock Christmas 2022 - The Very Best Of,Joy To The World - Remastered 1999,0,84986,False,0.553,0.337,10,-10.334,1,0.0303,0.818,0.0,0.113,0.664,102.213,4,jazz;;;;;;;;;;;;;;;;;
75512,0tZk4bpb7s9MknXfknk0aV,Michael Gettel,Skywatching,Prelude: Stillness,22,144866,False,0.441,0.00298,10,-24.731,1,0.097,0.991,0.842,0.0823,0.112,139.754,4,new-age;;;;;;;;;;;;;;;;;
85284,4mfq9pVzDeUvrpoE9dvE2Z,The Cramps,Spooky Scary Season,I Was A Teenage Werewolf - Remastered,1,183866,False,0.412,0.601,2,-10.493,1,0.0536,0.000866,0.0455,0.321,0.49,114.543,4,punk-rock;;;;;;;;;;;;;;;;;
87464,0UQor28BlM3xdKQGAwPPyP,Frejat,Cartas e Versos,Cartas e Versos,44,199814,False,0.73,0.467,6,-10.498,0,0.0277,0.596,0.0,0.114,0.641,110.131,4,r-n-b;;;;;;;;;;;;;;;;;
69498,7bTpK3XFE0aunFSbceFl5r,Sajeer Koppam;Rijisha Balakrishnan,Neeyen Kithab,Mazha Pozhiyum,26,149640,False,0.663,0.514,8,-7.505,0,0.0582,0.507,0.0,0.41,0.76,118.757,4,malay;;;;;;;;;;;;;;;;
46238,59535h9jCkqJfr7gFW3ZSy,Party Animals,Greatest Hits & Underground Anthems,Party Hard - Flamman & Abraxas Radio Mix,23,176200,False,0.494,0.914,10,-4.279,0,0.0391,0.00092,0.545,0.189,0.363,171.656,4,happy;;;;;;;;;;;;;;;;;
27605,2dodOQN1L3h2RUJwSEC3kE,The Upbeats,We Don't Lie,We Don't Lie,49,224914,False,0.661,0.913,1,-1.29,1,0.061,0.000362,0.308,0.0434,0.313,175.109,4,drum-and-bass;;;;;;;;;;;;;;;;;
3149,7mntHnF2frXuZwFAp8ouCB,Weezer,Alternative Christmas 2022,We Wish You A Merry Christmas,0,84973,False,0.387,0.786,11,-4.127,1,0.0436,0.0195,0.0,0.123,0.462,149.806,3,alternative;;;;;;;;;;;;;;;;;
80139,4c8erEn1DjLoDp0CRLkNnq,Jasleen Royal;Harshdeep Kaur;Siddharth Mahadevan,Baar Baar Dekho (Original Motion Picture Soundtrack),Nachde Ne Saare,67,194761,False,0.82,0.907,7,-4.517,1,0.0607,0.655,4.85e-05,0.0816,0.834,126.062,4,pop-film;;;;;;;;;;;;;;;
65124,16wcqaM2abvltq2RciqfYZ,Jack Harlow;Drake,New Rap 20s,Churchill Downs,0,309327,True,0.71,0.522,11,-9.102,1,0.36,0.615,0.0,0.11,0.37,96.448,4,k-pop;;;;;;;;;;;;;;;;
75834,7rov9t2lm3sU6OtoCSpcyA,Dan Gibson's Solitudes,Island Spa,Daydreams,20,330093,False,0.0726,0.07,3,-29.893,0,0.0525,0.93,0.789,0.914,0.0493,79.328,3,new-age;;;;;;;;;;;;;;;;;
18308,70KQGyFQzsZU5aI2EjLxO8,Tom Papa,Freaked Out,21st Century,23,391308,False,0.481,0.972,11,-4.131,0,0.931,0.855,0.0,0.495,0.184,82.648,4,comedy;;;;;;;;;;;;;;;;;
110100,5xvzN9tprEU16VYxgZ9he4,Henrique Camacho;Fatality,Sevilla,Sevilla,61,352003,False,0.498,0.949,9,-5.145,1,0.289,0.00522,0.697,0.0674,0.155,180.06,4,trance;;;;;;;;;;;;;;;;
26023,1gilgPrTkkZTp09Xf8zCmK,Kristen Bell,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),The Next Right Thing,60,216773,False,0.296,0.119,0,-14.256,0,0.0475,0.839,1.59e-05,0.385,0.146,170.037,4,disney;;;;;;;;;;;;;;;;;
44307,6q4aoWgTQ8td2AvqQXuFqm,Filter,Title Of Record (Expanded Edition),Take A Picture,66,363800,False,0.541,0.776,2,-8.042,1,0.0298,0.00147,0.000221,0.178,0.282,98.986,4,grunge;;;;;;;;;;;;;;;;;
44904,0xN2e2Odk9nPLOLpacow2e,12 Stones,We Are One (WWE Mix),We Are One - WWE Mix,41,223160,False,0.394,0.934,10,-5.494,1,0.103,0.000205,0.000258,0.204,0.262,127.041,4,grunge;;;;;;;;;;;;;;;;;
"93276,0wgC0qJgCGHdA5H8bauIK7,Mikhail Vavich,""Russkie narodnye pesni, Ch. 1"",Jablochko,0,163083,False,0.715,0.491,11,-5.705,0,0.133,0.993,0.0099,0.222,0.811,113.385,4,romance";;;;;;;;;;;;;;;;;
90410,4pbh5svubqJpoiQ2ro1Ya2,Rafael Vázquez;Rondalla Mexicana Del Chato Franco,Que Seas Feliz,El Candado,33,161750,False,0.635,0.332,0,-8.604,1,0.0273,0.79,2.05e-05,0.577,0.737,102.258,4,rock-n-roll;;;;;;;;;;;;;;;;
98675,4MwRAXSgyWMD5LuwFbGwkJ,Jan Ammann;"Sabrina Weckerlin,Musical,""Totale Finsternis (From the Musical """" Tanz der Vampire """" )"",22,378920,False,0.423,0.684,9,-5.665,1,0.0406,0.665,0.0,0.354,0.189,122.587,4,show-tunes";;;;;;;;;;;;;;;;
57830,6Zl70PzCqN2t5QVrCuQytw,Maisie Peters,u don't deserve me,Favourite Ex,1,201694,False,0.398,0.177,5,-10.277,1,0.0374,0.718,0.0,0.139,0.22,175.098,3,indie;;;;;;;;;;;;;;;;;
18896,6ohXK9Y4ioab0VjQp20rYa,Ron White,Truckstop Comedy,Bronco Rider,21,154320,True,0.531,0.523,5,-15.556,0,0.918,0.88,0.0,0.928,0.283,89.895,1,comedy;;;;;;;;;;;;;;;;;
54532,2PgcwVLosHGs59REqd6VTu,Autechre,Chiastic Slide,Hub,13,455253,False,0.387,0.452,5,-14.928,1,0.0462,0.629,6.48e-05,0.836,0.0559,82.399,3,idm;;;;;;;;;;;;;;;;;
45416,1jLPkdowV0Q65AIMeElJpR,Eddy Tyler,Guitar Covers,Let Her Go,39,237679,False,0.405,0.402,7,-11.515,1,0.0319,0.74,0.944,0.181,0.354,149.425,4,guitar;;;;;;;;;;;;;;;;;
10371,5IMokIemTXiKhFLNwkcmpj,Datsik;Zyme,Let It Burn,Oxygen,15,224464,False,0.579,0.961,1,-4.258,1,0.0694,3.72e-05,0.788,0.0927,0.338,104.977,3,breakbeat;;;;;;;;;;;;;;;;
95343,4oDCmQEhCOT1j3mZG7vYHY,Danny Daniel;Erick Escobar,No Pude Quitarte las Espinas (Versión Salsa),No Pude Quitarte las Espinas - Versión Salsa,32,280515,False,0.713,0.822,2,-3.58,1,0.0441,0.422,0.0,0.132,0.972,163.969,4,salsa;;;;;;;;;;;;;;;;
53728,3ZCLZ1tQf9Pcl2UO8s6JnN,Mike Perry,By Your Side,By Your Side,66,155121,False,0.637,0.813,7,-5.199,1,0.0544,0.0289,0.0,0.0906,0.429,122.963,4,house;;;;;;;;;;;;;;;;;
86463,5fbQCQt91LsVgXusFS0CCD,Joy Division,Unknown Pleasures (Collector's Edition),Disorder - 2007 Remaster,69,209039,False,0.32,0.798,10,-7.078,0,0.124,0.00033,0.692,0.176,0.74,84.696,4,punk;;;;;;;;;;;;;;;;;
95162,07lspWYhdJtdn6f6e3DiCD,Maraca,Tremenda Rumba!,Castigala,37,234133,False,0.762,0.886,10,-3.816,0,0.0407,0.402,0.0,0.04,0.967,102.059,4,salsa;;;;;;;;;;;;;;;;;
73835,2mUVRJuqQDjiQHzsQrZ0mg,Anthony Rother,Super Space Model,Don't Worry - Original,18,502609,False,0.917,0.336,0,-10.52,1,0.367,0.000234,0.627,0.106,0.888,129.965,4,minimal-techno;;;;;;;;;;;;;;;;;
86083,3Nf1KQH090C4FVrjOXrioq,The All-American Rejects,Rock Workout 2023,Gives You Hell,1,214306,False,0.725,0.675,4,-6.8,1,0.0368,0.0165,0.0,0.0537,0.595,99.979,4,punk;;;;;;;;;;;;;;;;;
6189,28xBhJANeXqB22ATSpTYiv,Moonspell,Wolfheart [Deluxe Edition (re-mastered & live versions)],Ataegina - re-mastered version,21,240133,False,0.47,0.799,4,-5.456,0,0.0317,0.00279,0.489,0.633,0.101,130.94,4,black-metal;;;;;;;;;;;;;;;;;
8846,3FkzSXO9uZbQ4sgRgR8O0m,Fats Domino,The Fats Domino Jukebox: 20 Greatest Hits The Way You Originally Heard Them,Let The Four Winds Blow - Remastered 2002,32,138693,False,0.588,0.494,10,-10.687,1,0.0525,0.535,0.0155,0.0942,0.964,91.964,4,blues;;;;;;;;;;;;;;;;;
98120,7dsxoeycurkfJpmV0Le5Oi,Barlow & Bear;Abigail Barlow;Emily Bear,The Unofficial Bridgerton Musical,If I Were a Man,55,178288,False,0.706,0.67,6,-4.423,0,0.116,0.276,0.0,0.171,0.386,140.838,4,show-tunes;;;;;;;;;;;;;;;
40312,7rbTPCGi631Rlke1hfHGkv,Oficina G3 e Roberto Diamanso,Histórias e Bicicletas,Encontro,43,380389,False,0.429,0.836,0,-2.158,1,0.0444,0.00336,1.06e-05,0.204,0.311,147.979,4,gospel;;;;;;;;;;;;;;;;;
85558,26AYR77170U49cMcXB7aRV,blink-182,blink-182,Feeling This,71,172645,True,0.411,0.962,4,-5.952,1,0.0917,0.103,0.0,0.529,0.622,173.143,4,punk-rock;;;;;;;;;;;;;;;;;
81613,6Sflud15ff1KqBzg6wj78S,Javed-Mohsin;Darshan Raval,Shershaah (Original Motion Picture Soundtrack),Kabhii Tumhhe,66,230103,False,0.573,0.338,7,-7.478,0,0.027,0.864,4.41e-06,0.133,0.451,96.981,4,pop;;;;;;;;;;;;;;;;
3195,7nW4aS5AeIP0jfoY8ZvlsL,Evanescence,Kick It,Bring Me To Life,0,235893,False,0.318,0.943,4,-3.188,0,0.107,0.00721,2.06e-06,0.242,0.298,189.985,4,alternative;;;;;;;;;;;;;;;;;
"16324,4UirRyrZ431JmKmqVzfX8q,Jóhann Jóhannsson,Spooky Scary Season,""First Encounter - From """"Arrival"""" Soundtrack"",0,289548,False,0.186,0.00432,7,-20.811,1,0.0366,0.926,0.963,0.0952,0.0286,57.23,4,classical";;;;;;;;;;;;;;;;;
322,6j9kSGlYLZdZ9sZkY9DjzY,Zack Tabudlo;James TW,Binibini (Last Day On Earth),Binibini (Last Day On Earth) (feat. James TW),54,219692,False,0.564,0.391,5,-7.655,1,0.0311,0.478,0.0,0.127,0.101,130.03,4,acoustic;;;;;;;;;;;;;;;;
1586,6tLJ6F2PNFmQfZlaJQqblS,Manu Dibango;Cuarteto Patria,Cubafrica,Son de la Loma,19,259160,False,0.485,0.741,8,-4.425,1,0.0294,0.317,0.000579,0.0683,0.936,103.72,4,afrobeat;;;;;;;;;;;;;;;;
25249,2px80FbeUfkt4i8EYg3uBq,Captain & Tennille,Best 70s Rock Tunes,Do That To Me One More Time,0,256665,False,0.728,0.524,7,-8.227,1,0.0255,0.565,0.000131,0.0913,0.511,90.262,4,disco;;;;;;;;;;;;;;;;;
56460,7xxk2elVJN3IjhbV3T8Shz,Zaeden,days,days,43,150000,False,0.811,0.499,7,-9.37,1,0.0589,0.255,0.00478,0.189,0.373,144.028,4,indie-pop;;;;;;;;;;;;;;;;;
15566,2LO5hQnz5rEaRwkGUvZcHN,Rocco,spin you round,spin you round,66,126610,False,0.663,0.283,1,-15.806,1,0.0899,0.27,0.0,0.189,0.387,146.228,4,chill;;;;;;;;;;;;;;;;;
37187,0mlp9sYi9O7f7xYalECbFW,Marvin Gaye,Soul Christmas Greatest Hits,Christmas In The City,0,228533,False,0.392,0.514,8,-10.452,0,0.0287,0.00404,0.00108,0.156,0.556,98.844,3,funk;;;;;;;;;;;;;;;;;
113160,0Nxb56H6D3z2ZO9BniUcNj,for KING & COUNTRY;Jordin Sparks,Love Me Like I Am (with Jordin Sparks),Love Me Like I Am (with Jordin Sparks),55,187306,False,0.536,0.606,4,-7.297,1,0.0416,0.0133,0.000319,0.0608,0.301,159.913,4,world-music;;;;;;;;;;;;;;;;
"93526,4wXp3J9wF5xQgQBnvylAKH,""Группа """"Загадка"""""",20 лучших застольных песен. Подмосковные вечера,Называют меня некрасивою,0,228293,False,0.302,0.122,7,-12.693,0,0.0339,0.921,0.0,0.0646,0.313,143.69,4,romance";;;;;;;;;;;;;;;;;
33175,7Hr2XoaGpIMKbNXCZDZ3le,Lil Peep;"Lil Tracy,""Come Over When You're Sober, Pt. 1"",Awful Things,70,214426,False,0.366,0.797,1,-4.923,0,0.0812,0.0157,0.0,0.0694,0.181,169.986,4,emo";;;;;;;;;;;;;;;;
41980,1CWbHFlEu2B9vgdhlvXZD3,Therion,Les Fleurs du mal,Wahala manitou,21,152880,False,0.538,0.937,7,-3.27,1,0.0468,0.00223,0.000895,0.124,0.475,120.016,3,goth;;;;;;;;;;;;;;;;;
51908,66tPJue1SdDqvK9ifs6H3t,Burna Boy;Stormzy,Sundown Rap,Real Life,0,197933,False,0.488,0.572,9,-7.29,0,0.0901,0.138,0.000235,0.27,0.415,132.45,5,hip-hop;;;;;;;;;;;;;;;;
66625,41tWbz9YayGcy9qD70yAJW,Culture Queen,I Like the Me I See!,Super Shaker Song,10,140133,False,0.906,0.92,3,-7.467,0,0.0708,0.564,0.0,0.319,0.773,120.052,4,kids;;;;;;;;;;;;;;;;;
13925,1VV2WX4bSAJZHCqerwyMeA,Chez Damier;Sean Ray,Nights in Berlin EP,Nights in Berlin,5,396480,False,0.859,0.592,5,-8.29,0,0.0801,0.00202,0.909,0.0629,0.393,125.014,4,chicago-house;;;;;;;;;;;;;;;;
73661,4uayzCHBoZ1cpTSpMmdMXB,Kiasmos;Bonobo,Blurred,Blurred - Bonobo Remix,43,361160,False,0.678,0.629,1,-13.102,0,0.0442,0.0577,0.865,0.111,0.305,124.99,4,minimal-techno;;;;;;;;;;;;;;;;
66959,3gGhPc6yhl6ffFIuANQbIT,Jack Hartmann,Every 1 Counts,Days in the Month Rap,8,78373,False,0.905,0.847,5,-6.331,0,0.441,0.258,1.05e-06,0.0544,0.864,88.003,4,kids;;;;;;;;;;;;;;;;;
113111,6briCXTsGwU0Mfx87T5LXm,Jadon Lavik,I Have Decided To Follow Jesus - Single,I Have Decided To Follow Jesus,50,188291,False,0.6,0.159,3,-15.091,1,0.0334,0.7,2.59e-05,0.106,0.272,131.953,4,world-music;;;;;;;;;;;;;;;;;
111411,2GB1sYi49t87FBHntFSWsW,Flunk,Chemistry and Math,Chemistry and Math,45,194313,False,0.719,0.392,1,-11.301,0,0.0399,0.363,0.0116,0.0841,0.266,113.009,4,trip-hop;;;;;;;;;;;;;;;;;
10251,54asvG1Uo6VpmzAVzJAEHQ,Datsik;Snoop Dogg,Smoke Bomb,Smoke Bomb,41,183600,True,0.727,0.943,1,-1.608,1,0.194,0.00275,0.0,0.106,0.548,100.079,4,breakbeat;;;;;;;;;;;;;;;;
50751,4RV2Si6IHGhE1xraVs1ikN,ONMYO-ZA,鳳翼麟瞳,鳳翼天翔,20,279440,False,0.432,0.985,4,-1.649,0,0.148,0.000405,0.00129,0.0624,0.293,94.703,4,heavy-metal;;;;;;;;;;;;;;;;;
57803,5SDmQxd4wO7fe9kbap9daT,Bipul Chettri,Aashish - Single,Aashish,46,328115,False,0.344,0.411,7,-11.077,1,0.0309,0.791,0.0181,0.0831,0.466,139.404,4,indie;;;;;;;;;;;;;;;;;
84483,341b9JIDHZ3oaMVNwS0OsA,The Velvet Underground,VU,Stephanie Says,55,169053,False,0.558,0.204,0,-20.49,1,0.0333,0.851,0.000709,0.129,0.554,112.531,4,psych-rock;;;;;;;;;;;;;;;;;
113479,5ELZpvTDGorz9BIE9zaBoZ,Tenth Avenue North,Followers,I Have This Hope,52,204800,False,0.422,0.336,0,-7.199,1,0.0306,0.199,0.0,0.189,0.11,108.009,4,world-music;;;;;;;;;;;;;;;;;
107809,1ItJjahltmjQNjit9sdksw,Mylène Farmer;Sting,Interstellaires,Stolen Car (feat. Sting),50,202613,False,0.676,0.764,0,-6.329,0,0.0537,0.0544,0.0042,0.0902,0.624,99.989,4,synth-pop;;;;;;;;;;;;;;;;
15584,5KxOgXzWV6bwyjxeJ5ynjJ,Cody Lovaas,Flowers on the Freeway,Flowers on the Freeway,53,166005,False,0.757,0.492,0,-5.642,1,0.337,0.405,0.0,0.203,0.284,76.038,4,chill;;;;;;;;;;;;;;;;;
109550,61aw1V0KLPD4XIjqNsGqo9,Gesaffelstein;The Hacker;Electric Youth,Hyperion,Forever (feat. The Hacker & Electric Youth),42,271733,False,0.652,0.426,9,-12.596,0,0.0309,0.00453,0.033,0.0592,0.139,117.985,4,techno;;;;;;;;;;;;;;;
45354,6bHQ3U9ynAR2NpAoRKXYW6,Maneli Jamal;Nylonwings,Across The Sea,Across The Sea,35,125624,False,0.534,0.245,4,-14.9,1,0.0421,0.956,0.889,0.11,0.34,88.664,4,guitar;;;;;;;;;;;;;;;;
69316,13Dj7jpY7nVgJySkaSXGp0,Ratty Adhiththan;Mc Sai;Mathichiyam Bala,Padaiyon,Kanthar Koottam,36,353648,False,0.466,0.933,9,-5.569,1,0.2,0.118,0.0,0.0713,0.674,77.348,4,malay;;;;;;;;;;;;;;;
17780,1AiZoNMhO0YyKWf9CAH228,Absolute Valentine,Police Heartbreaker,Police Heartbreaker,42,145515,False,0.493,0.997,9,-4.78,1,0.0555,0.0409,0.79,0.34,0.287,135.005,4,club;;;;;;;;;;;;;;;;;
55284,382emarYcsDvic5RCKaglv,Pritam;Sonu Nigam;"Amitabh Bhattacharya,""Kahani (Sonu's Version) [From """"Laal Singh Chaddha""""]"",""Kahani (Sonu's Version) [From """"Laal Singh Chaddha""""]"",55,298317,False,0.464,0.396,1,-10.86,1,0.0422,0.81,7.8e-06,0.0941,0.305,149.933,3,indian";;;;;;;;;;;;;;;
20496,1lDTZGxn8WPzgeYAEXZ7w1,Kim Petras,Halloween 2022,Close Your Eyes,0,235615,False,0.548,0.728,5,-5.678,0,0.0507,0.0104,0.000126,0.146,0.337,105.961,4,dance;;;;;;;;;;;;;;;;;
17471,2KeaniyEzZlYZzR1qodSso,Actress,AZD,FALLING RIZLAS,47,145946,False,0.442,0.101,4,-15.898,0,0.0623,0.941,0.941,0.11,0.0655,114.852,4,club;;;;;;;;;;;;;;;;;
91343,4HdoM3ZRFpCqT0eKOZpUPO,Bryan Adams,Christmas Rock 2022,Christmas Time,0,243057,False,0.503,0.582,0,-4.324,1,0.0253,0.472,0.0,0.103,0.326,77.321,4,rock;;;;;;;;;;;;;;;;;
12449,5GBFkZNbQ3wTxZCGX4dJeZ,Kelvin Kwan,Best Cantopop Tunes,你當我什麼,0,265826,False,0.592,0.386,4,-8.913,1,0.033,0.792,0.0,0.109,0.272,124.999,4,cantopop;;;;;;;;;;;;;;;;;
13845,7wbsUkLn9G7XCNacIffldW,Jomanda,Top 100 90s (The Best 90s Pop Classics),Got a Love for You - Hurley's House Mix,5,454960,False,0.708,0.603,6,-13.591,0,0.0436,4.2e-05,0.642,0.0489,0.632,119.9,4,chicago-house;;;;;;;;;;;;;;;;;
112986,516hqXkL3eYY1c63sDo59g,Dolu Kadehi Ters Tut,Akustikhane Sessions,Aldattın Mı,38,206000,False,0.69,0.571,4,-15.092,0,0.0498,0.233,0.000145,0.212,0.704,94.928,4,turkish;;;;;;;;;;;;;;;;;
41516,18S33odAheWBHbVAefiRLM,HammerFall,Any Means Necessary,Last Man Standing,59,270233,False,0.533,0.803,2,-6.702,0,0.0376,0.0447,0.0,0.392,0.165,109.998,4,goth;;;;;;;;;;;;;;;;;
103176,0Y1hw2GXV8npQI7C21ZIT1,Surfaces,Hidden Gems,Wave of You,0,213842,False,0.695,0.656,1,-6.038,1,0.0489,0.057,0.0,0.267,0.346,90.986,4,soul;;;;;;;;;;;;;;;;;
